codigo,titulo,autor,ano,genero,disponivel
L02676,Polish cookbook,Culinary Arts Institute.,1976,Culinaria,nao
L02677,Land of plenty,Fuchsia Dunlop,2003,Culinaria,sim
L02678,Ultimate Cook Book,Richard Carroll,2000,Culinaria,sim
L02679,The silver spoon,Phaidon Press,2005,Culinaria,sim
L02680,Bread,Jeffrey Hamelman,2004,Culinaria,sim
L02681,Nuskha-e-Shahjahani,Salma Husain,2004,Culinaria,nao
L02682,The apple pie tree,Zoe Hall,1996,Culinaria,sim
L02683,The Doorbell Rang,Pat Hutchins,1986,Culinaria,sim
L02684,An Everlasting Meal,Tamar Adler,2011,Culinaria,sim
L02685,Italian food,Elizabeth David,1954,Culinaria,nao
L02686,Summer Cooking (Cookery Library),Elizabeth David,1955,Culinaria,nao
L02687,The Essential Asian Cookbook,Whitecap Books,1997,Culinaria,sim
L02688,I'm Just Here for the Food,Alton Brown,2002,Culinaria,sim
L02689,La Gara Dei Supercuochi,Elisabetta Dami,2012,Culinaria,sim
L02690,Cooking for Geeks,Jeff Potter,2010,Culinaria,sim
L02691,Mastering the art of French cooking Volume I,Julia Child,1971,Culinaria,nao
L02692,All-time favorites,Betty Crocker,1971,Culinaria,sim
L02693,Good and easy cookbook,Betty Crocker,1954,Culinaria,sim
L02694,Month of Meals,American Diabetes Association,1998,Culinaria,sim
L02695,Vegan with a Vengeance,Isa Chandra Moskowitz,2005,Culinaria,sim
L02696,The I Hate to Housekeep Book,Peg Bracken,1962,Culinaria,nao
L02697,The Chinese cookbook,Craig Claiborne,1972,Culinaria,sim
L02698,The thousand recipe Chinese cookbook,Gloria Bley Miller,1966,Culinaria,sim
L02699,Shake It Up!,Oona Van Den Breg,1997,Culinaria,sim
L02700,Feeding Hannibal,Janice Poon,2016,Culinaria,sim
L02701,"Eat, Pray, Love",Elizabeth Gilbert,2001,Viagem,nao
L02702,Notes from a small island,Bill Bryson,1995,Viagem,sim
L02703,Wise and otherwise,Sudha Murti,2002,Viagem,sim
L02704,Neither here nor there,Bill Bryson,1991,Viagem,sim
L02705,A Time of Gifts,Patrick Leigh Fermor,1977,Viagem,sim
L02706,Tracks,Robyn Davidson,1980,Viagem,nao
L02707,Bieguni,Olga Tokarczuk,2007,Viagem,nao
L02708,The Innocents Abroad,Mark Twain,1800,Viagem,sim
L02709,Vagabonding,Rolf Potts,2002,Viagem,sim
L02710,In Patagonia,Bruce Chatwin,1977,Viagem,sim
L02711,The Travels of Marco Polo,Marco Polo,1818,Viagem,nao
L02712,Voyage Out,Virginia Woolf,1915,Viagem,sim
L02713,Roughing It,Mark Twain,1872,Viagem,sim
L02714,Mickey7,Edward Ashton,2022,Viagem,sim
L02715,Arabian sands,Wilfred Thesiger,1959,Viagem,sim
L02716,"84, Charing Cross Road",Helene Hanff,1970,Viagem,nao
L02717,Tuḥfat al-nuẓẓār fī gharāʾib al-amṣār wa-ʻajāʾib al-asfār,Ibn Batuta,1829,Viagem,sim
L02718,"Old Patagonian Express, The",Paul Theroux,1979,Viagem,nao
L02719,The Great Railway Bazaar,Paul Theroux,1975,Viagem,sim
L02720,The Bean Trees Anniversary Edition,Barbara Kingsolver,1988,Viagem,sim
L02721,A Short Walk in the Hindu Kush,Eric Newby,1958,Viagem,nao
L02722,World cruising routes,Jimmy Cornell,1987,Viagem,sim
L02723,The First Fifteen Lives of Harry August,Claire North,2014,Viagem,sim
L02724,Test of the Twins,Margaret Weis,1986,Viagem,sim
L02725,Cape Cod,Henry David Thoreau,1864,Viagem,sim
L02726,Dark star safari,Paul Theroux,2002,Viagem,nao
L02727,From Heaven Lake,Vikram Seth,1983,Viagem,sim
L02728,Last Chance to See,Douglas Adams,1990,Viagem,sim
L02729,The Lost Continent,Bill Bryson,1989,Viagem,nao
L02730,Weisse Spinne,Heinrich Harrer,1959,Viagem,sim
L02731,Down Under (In a Sunburned Country),Bill Bryson,2000,Viagem,nao
L02732,Mask of Scars,Anne Mather,1973,Viagem,sim
L02733,Time Cat,Lloyd Alexander,1963,Viagem,sim
L02734,The Halloween Tree,Ray Bradbury,1972,Viagem,sim
L02735,Before the Coffee Gets Cold,川口俊和,2019,Viagem,sim
L02736,Zen and the Art of Motorcycle Maintenance,Robert M. Pirsig,1974,Viagem,nao
L02737,The Path to Rome,Hilaire Belloc,1890,Viagem,sim
L02738,The Algebraist,Iain Banks,2004,Viagem,sim
L02739,Travels with my aunt,Graham Greene,1969,Viagem,sim
L02740,The hitch hiker's guide to LCA,Henrikke Baumann,2004,Viagem,nao
L02741,Turkish Delights,Anne Weale,1993,Viagem,nao
L02742,Matahari,Tere Liye,2016,Viagem,sim
L02743,Travels with a donkey in the Cevennes,Robert Louis Stevenson,1879,Viagem,sim
L02744,The poetical works of Lord Byron,Lord Byron,1800,Viagem,sim
L02745,Imperium,Ryszard Kapuściński,1993,Viagem,sim
L02746,The Magic Tree House Collection #1,Mary Pope Osborne,1996,Viagem,nao
L02747,The Girl on the Train,Paula Hawkins,2014,Viagem,sim
L02748,AAA Essential Guide,AAA,2000,Viagem,sim
L02749,The kingdom by the sea,Paul Theroux,1983,Viagem,sim
L02750,The happy isles of Oceania,Paul Theroux,1992,Viagem,sim
L02751,The Satanic Verses,Salman Rushdie,1988,Viagem,nao
L02752,Cosmographia et geographia de Affrica,Leo Africanus,1556,Viagem,sim
L02753,Tour thro' the whole island of Great Britain,Daniel Defoe,1724,Viagem,sim
L02754,Dark music,Charlotte Lamb,1990,Viagem,sim
L02755,Dinosaur Disaster,Elisabetta Dami,2013,Viagem,sim
L02756,Into the heart of Borneo,Redmond O'Hanlon,1984,Viagem,nao
L02757,The Old Ways,Robert Macfarlane,2012,Viagem,sim
L02758,Tourism,Charles R. Goeldner,2003,Viagem,sim
L02759,Miracle man,Joanna Mansell,1988,Viagem,sim
L02760,Dawn,Erin Hunter,2005,Viagem,sim
L02761,On the Way Home,Laura Ingalls Wilder,1962,Viagem,nao
L02762,The Geography of Bliss,Eric Weiner,2008,Viagem,nao
L02763,A Field Guide to Getting Lost,Rebecca Solnit,2005,Viagem,sim
L02764,The Road,Cormac McCarthy,2006,Viagem,sim
L02765,My Family and other Animals,Gerald Malcolm Durrell,1956,Viagem,sim
L02766,The Sex Lives of Cannibals,J. Maarten Troost,2004,Viagem,nao
L02767,Chasing the monsoon,Alexander Frater,1990,Viagem,sim
L02768,Il principe di Atlantide,Elisabetta Dami,2010,Viagem,sim
L02769,Full tilt,Dervla Murphy,1965,Viagem,sim
L02770,Coming Into the Country,John McPhee,1976,Viagem,sim
L02771,Ghost Rider,Neil Peart,2002,Viagem,nao
L02772,Getting Stoned With Savages,J. Maarten Troost,2006,Viagem,sim
L02773,Balkan Ghosts,Robert D. Kaplan,1993,Viagem,nao
L02774,Stuart Little,E. B. White,1945,Viagem,sim
L02775,Richard Halliburton's Complete book of marvels,Richard Halliburton,1941,Viagem,sim
L02776,Round Ireland with a fridge,Tony Hawks,1998,Viagem,nao
L02777,A Knight in Shining Armor,Jude Deveraux,1989,Viagem,sim
L02778,Warrior race,Imran Khan,1993,Viagem,sim
L02779,The Songlines,Bruce Chatwin,1987,Viagem,sim
L02780,The Razor's Edge,William Somerset Maugham,1944,Viagem,sim
L02781,From sea to sea; letters of travel,Rudyard Kipling,1889,Viagem,nao
L02782,A Journey to the Western Islands of Scotland,Samuel Johnson,1775,Viagem,sim
L02783,Journey Without Maps,Graham Greene,1936,Viagem,sim
L02784,Blue Highways,William Least Heat Moon,1981,Viagem,nao
L02785,Return to Tsugaru,太宰 治,1985,Viagem,sim
L02786,Roadmarks,Roger Zelazny,1979,Viagem,nao
L02787,The road to Oxiana,Robert Byron,1937,Viagem,sim
L02788,A small place,Jamaica Kincaid,1988,Viagem,sim
L02789,Many Waters (Time Quintet #4),Madeleine L'Engle,1986,Viagem,sim
L02790,Night Owl,Anna Mae Yu Lamentillo,2021,Viagem,sim
L02791,The Alhambra,Washington Irving,1800,Viagem,nao
L02792,"I Survived the Sinking of the Titanic, 1912",Lauren Tarshis,2010,Viagem,sim
L02793,Kitāb al-arḍ,Muʻīn Tawfīq Bisīsū,1970,Viagem,sim
L02794,Bill Bryson African Diary,Bill Bryson,2002,Viagem,sim
L02795,Mani,Patrick Leigh Fermor,1958,Viagem,nao
L02796,Ein Winter auf Mallorca,George Sand,1869,Viagem,nao
L02797,Maximum City,Suketu Mehta,2004,Viagem,sim
L02798,The Frugal Wizard’s Handbook for Surviving Medieval England,Brandon Sanderson,2023,Viagem,sim
L02799,The long earth,Terry Pratchett,2012,Viagem,sim
L02800,A Map of Days,Ransom Riggs,2018,Viagem,sim
L02801,Bible,Bible,1200,Religiao,nao
L02802,God Is Not Great,Christopher Hitchens,2007,Religiao,sim
L02803,The Power of Now,Eckhart Tolle,1997,Religiao,sim
L02804,The Varieties of Religious Experience,William James,1817,Religiao,sim
L02805,Invitation to world religions,Jeffrey Brodd,2012,Religiao,sim
L02806,Anatomy of the Sacred,James C. Livingston,1989,Religiao,nao
L02807,Bhagavad-Gita,Vyasa,1944,Religiao,sim
L02808,When God Was a Woman,Merlin Stone,1976,Religiao,sim
L02809,The Golden Bough,James George Frazer,1890,Religiao,sim
L02810,Natural law in the spiritual world,Henry Drummond,1835,Religiao,sim
L02811,Orthodoxy,Gilbert Keith Chesterton,1874,Religiao,nao
L02812,Zukunft einer Illusion,Sigmund Freud,1928,Religiao,sim
L02813,Coloring Book of Shadows,Amy Cesari,2016,Religiao,sim
L02814,The perennial philosophy,Aldous Huxley,1945,Religiao,sim
L02815,The God Delusion,Richard Dawkins,2001,Religiao,sim
L02816,The Teachings of Don Juan,Carlos Castaneda,1968,Religiao,nao
L02817,People of the lie,M. Scott Peck,1983,Religiao,nao
L02818,God Is Not One,Stephen Prothero,2010,Religiao,sim
L02819,"Are You There God? It's Me, Margaret.",Judy Blume,1970,Religiao,sim
L02820,The Book of the Dead,E. A. Wallis Budge,1894,Religiao,sim
L02821,The World's Religions,Huston Smith,1990,Religiao,nao
L02822,Anatomy of the Sacred,James Livingston,2008,Religiao,sim
L02823,Egyptian ideas of the future life,E. A. Wallis Budge,1899,Religiao,sim
L02824,Saint Francis of Assisi,Gilbert Keith Chesterton,1923,Religiao,sim
L02825,Histoire des croyances et des idées religieuses,Mircea Eliade,1976,Religiao,sim
L02826,Egyptian magic,E. A. Wallis Budge,1899,Religiao,nao
L02827,Beyond theology,Alan Watts,1964,Religiao,sim
L02828,"The anthropology of religion, magic, and witchcraft",Philip L. Stein,2007,Religiao,nao
L02829,The religions of man,Huston Smith,1958,Religiao,sim
L02830,The religions of the ancient world,George Rawlinson,1880,Religiao,sim
L02831,Code Name God,Mani Bhaumik,2005,Religiao,nao
L02832,Miracles,C. S. Lewis,1947,Religiao,sim
L02833,A Handbook of Spiritual Medicine,Ibn Daud,2022,Religiao,sim
L02834,Ifa Divination,William Russell Bascom,1969,Religiao,sim
L02835,Lapvona,Ottessa Moshfegh,2022,Religiao,sim
L02836,Ways to the center,Denise Lardner Carmody,1981,Religiao,nao
L02837,Breaking the spell,Daniel C. Dennett,2004,Religiao,sim
L02838,The Language of God,Francis S. Collins,2006,Religiao,sim
L02839,Witch Crafting,Phyllis Curott,2001,Religiao,nao
L02840,Religions of the world,Lewis M. Hopfe,1976,Religiao,sim
L02841,Gottesfinsternis,Martin Buber,1952,Religiao,nao
L02842,Man's Search for Ultimate Meaning,Viktor E. Frankl,1997,Religiao,sim
L02843,A concise introduction to world religions,Willard G. Oxtoby,2007,Religiao,sim
L02844,Living Religions,Mary Pat Fisher,1991,Religiao,sim
L02845,Mas̲navī,Rumi (Jalāl ad-Dīn Muḥammad Balkhī),1851,Religiao,sim
L02846,World religions,Jeffrey Brodd,1998,Religiao,nao
L02847,Custom and myth,Andrew Lang,1884,Religiao,sim
L02848,The Power of Myth,Joseph Campbell,1988,Religiao,sim
L02849,Karma,Acharya Prashant,2021,Religiao,sim
L02850,The Miracle of Mindfulness,Thích Nhất Hạnh,1987,Religiao,nao
L02851,The Satanic Bible,Anton Szandor LaVey,1969,Religiao,nao
L02852,Become what you are,Alan Watts,1995,Religiao,sim
L02853,The Age of Reason,Thomas Paine,1794,Religiao,sim
L02854,Introduction to African religion,"Mbiti, John S.",1975,Religiao,sim
L02855,African religions & philosophy,"Mbiti, John S.",1969,Religiao,sim
L02856,The Book,Alan Watts,1966,Religiao,nao
L02857,Journey to Ixtlan,Carlos Castaneda,1973,Religiao,sim
L02858,Allah Loves,Omar Suleiman,2020,Religiao,sim
L02859,UFO of GOD,Chris Bledsoe,2022,Religiao,sim
L02860,Systematic Theology,Wayne Grudem,1994,Religiao,sim
L02861,The world's religions,Ninian Smart,1989,Religiao,nao
L02862,Greek mythology,John Pinsent,1969,Religiao,sim
L02863,Traité d'histoire des religions,Mircea Eliade,1900,Religiao,sim
L02864,Der unbewusste Gott,Viktor E. Frankl,1974,Religiao,sim
L02865,World religions,S. A. Nigosian,1972,Religiao,sim
L02866,Divine horsemen,Maya Deren,1953,Religiao,nao
L02867,Where God Came Down,Joel P. Kramer,2020,Religiao,sim
L02868,Fundamentals of the Yorùbá religion (Òrìṣà worship),Chief Fama,1993,Religiao,sim
L02869,The Holy Qur'an,Abdullah Yusuf Ali,1977,Religiao,sim
L02870,Understanding world religions,Irving Hexham,2011,Religiao,sim
L02871,A Grief Observed,C. S. Lewis,1961,Religiao,nao
L02872,"My Discovery of God, Islam & Judgement Day",Hamza Ali Abbasi,2024,Religiao,nao
L02873,Tales of Power,Carlos Castaneda,1974,Religiao,sim
L02874,Myths to live by,Joseph Campbell,1972,Religiao,sim
L02875,Magic and religion,Andrew Lang,1901,Religiao,sim
L02876,The Lesser Key of Solomon,Aleister Crowley,2016,Religiao,nao
L02877,365 Days of Hoodoo,Stephanie Rose Bird,2018,Religiao,sim
L02878,Stories of the Prophets,James Ross (Ras),1980,Religiao,sim
L02879,The sacred Ifa oracle,Afolabi A. Epega,1995,Religiao,sim
L02880,Summary of Dolores Cannon's the Custodians,Irb Media,2022,Religiao,sim
L02881,Footprints Journal,Sararh M. Hupp,2004,Religiao,nao
L02882,Risālah-yi dīnīyāt,Syed Abul ʻAla Maudoodi,1954,Religiao,sim
L02883,The Universe in a Single Atom,His Holiness Tenzin Gyatso the XIV Dalai Lama,2005,Religiao,nao
L02884,The day America told the truth,James Patterson,1991,Religiao,sim
L02885,Pagan & Christian creeds,Edward Carpenter,1920,Religiao,sim
L02886,Separate Reality,Carlos Castaneda,1971,Religiao,nao
L02887,World religions,John Bowker,1997,Religiao,sim
L02888,The wise heart,Jack Kornfield,2008,Religiao,sim
L02889,The spiral dance,Starhawk,1979,Religiao,sim
L02890,Experiencing the World's Religions,Michael Molloy,1998,Religiao,sim
L02891,The End of Faith,Sam Harris,2004,Religiao,nao
L02892,The great cosmic mother,Monica Sjöö,1987,Religiao,sim
L02893,Philosophy of Religion,Michael Peterson,2014,Religiao,sim
L02894,The portable atheist,Christopher Hitchens,2007,Religiao,nao
L02895,A history of the warfare of science with theology in Christendom,Andrew Dickson White,1896,Religiao,sim
L02896,Dynamics of faith,Paul Tillich,1956,Religiao,nao
L02897,"Living Buddha, living Christ",Thích Nhất Hạnh,1995,Religiao,sim
L02898,"Magic, witchcraft, and religion",Pamela Myers-Moro,2010,Religiao,sim
L02899,The Book of Mormon,"Joseph Smith, Jr.",1948,Religiao,sim
L02900,Immortality Key,Brian C. Muraresku,2020,Religiao,sim
L02901,Manajemen keuangan,Rahmini Hadi,2011,Educacao,nao
L02902,Ilmu pendidikan Islam,Zakiah Daradjat,1992,Educacao,sim
L02903,The art of self-directed learning,Blake Boles,2014,Educacao,sim
L02904,Educational research,L. R. Gay,1976,Educacao,sim
L02905,The secret of childhood,Maria Montessori,1936,Educacao,nao
L02906,Metodo della pedagogia scientifica,Maria Montessori,1912,Educacao,nao
L02907,Pendidikan karakter,Agus Wibowo,2012,Educacao,sim
L02908,The Spell Book for New Witches,Ambrosia Hawthorn,2020,Educacao,sim
L02909,Make It Stick,Peter C. Brown,2014,Educacao,sim
L02910,Deschooling Society,Ivan Illich,1970,Educacao,sim
L02911,Word Power Made Easy,Norman Lewis,1949,Educacao,nao
L02912,The absorbent mind,Maria Montessori,1949,Educacao,sim
L02913,This is water,David Foster Wallace,2009,Educacao,sim
L02914,Comprehensive classroom management,Vernon Jones,1986,Educacao,sim
L02915,The mis-education of the Negro,Carter Godwin Woodson,1933,Educacao,sim
L02916,Curriculum development,Jon Wiles,1979,Educacao,nao
L02917,Up from Slavery,Booker T. Washington,1900,Educacao,sim
L02918,Dumbing Us Down,John Taylor Gatto,1991,Educacao,sim
L02919,Measurement and Assessment in Teaching,M. David Miller,2004,Educacao,sim
L02920,Pedagogy of the Oppressed,Paulo Freire,1970,Educacao,sim
L02921,NYC Quote,Booksource,2023,Educacao,nao
L02922,Multicultural Education,James A. Banks,1988,Educacao,sim
L02923,Children's missionary library,Vernon Linwood Howard,1949,Educacao,sim
L02924,Emile or Education,Jean-Jacques Rousseau,1762,Educacao,sim
L02925,Basic principles of curriculum and instruction,Ralph W. Tyler,1949,Educacao,sim
L02926,Historical and Philosophical Foundations of Education,Gerald L. Gutek,1996,Educacao,nao
L02927,Foundations of Bilingual Education and Bilingualism,Colin Baker,1996,Educacao,nao
L02928,Official SAT Study Guide 2020 Edition,The College Board,2019,Educacao,sim
L02929,Ilmu pendidikan  Islam,Ahmad Tafsir,1992,Educacao,sim
L02930,Educational Psychology,Robert E. Slavin,1986,Educacao,sim
L02931,Cooperative learning,Robert E. Slavin,1982,Educacao,nao
L02932,"A taxonomy for learning, teaching, and assessing",Lorin W. Anderson,2000,Educacao,sim
L02933,The Abolition of Man,C. S. Lewis,1943,Educacao,sim
L02934,Educational research,Walter R. Borg,1963,Educacao,sim
L02935,Education For Critical Consciousness (Continuum Impacts),Paulo Freire,1967,Educacao,sim
L02936,Laskar Pelangi,Andrea Hirata,2005,Educacao,nao
L02937,Nurtured by Love,Shinichi Suzuki,1969,Educacao,sim
L02938,Wonder,R. J. Palacio,2001,Educacao,nao
L02939,Pengantar Psikologi,Siti Azura,2018,Educacao,sim
L02940,Educational administration,Frederick C. Lunenburg,1991,Educacao,sim
L02941,Research in education,John W. Best,1959,Educacao,nao
L02942,Strategic marketing for educational institutions,Philip Kotler,1985,Educacao,sim
L02943,Old-time schools and school-books,Clifton Johnson,1904,Educacao,sim
L02944,Kurikulum,Abu Bakar Nordin.,1991,Educacao,sim
L02945,Measurement and evaluation in teaching,Norman Edward Gronlund,1965,Educacao,sim
L02946,Introduction to counseling and guidance,Robert L. Gibson,1986,Educacao,nao
L02947,Motivation and learning strategies for college success,Myron H. Dembo,2000,Educacao,sim
L02948,The Pragmatic Programmer,Andy Hunt,1999,Educacao,sim
L02949,Show me!,Will McBride,1975,Educacao,nao
L02950,Research in education,James H. McMillan,1984,Educacao,sim
L02951,How children learn,John Caldwell Holt,1967,Educacao,nao
L02952,Landasan pendidikan,M. Sukardjo,2009,Educacao,sim
L02953,Exceptional learners,Daniel P. Hallahan,1996,Educacao,sim
L02954,The Brilliant World of Tom Gates,Liz Pichon,2011,Educacao,sim
L02955,Enciklopedinis edukologijos žodynas,Leonas Jovaiša,2007,Educacao,sim
L02956,The Freedom Writers Diary,Erin Gruwell,1999,Educacao,nao
L02957,Early childhood education today,George S. Morrison,1976,Educacao,sim
L02958,Psychologie et pédagogie,Jean Piaget,1969,Educacao,sim
L02959,A Vindication of Rights of Woman,Mary Wollstonecraft,1792,Educacao,sim
L02960,PMBOK Guide,Project Management Institute,2021,Educacao,nao
L02961,Instructional technology and media for learning,Sharon E. Smaldino,2005,Educacao,nao
L02962,Histoire de l'éducation dans l'antiquité,Henri-Irénée Marrou,1948,Educacao,sim
L02963,How children fail,John Caldwell Holt,1964,Educacao,sim
L02964,Learn Like a Pro,Barbara Oakley PhD PhD,2021,Educacao,sim
L02965,Audio-visual methods in teaching,Edgar Dale,1946,Educacao,sim
L02966,A Letter From Your Teacher,Shannon Olsen,2021,Educacao,nao
L02967,Statistics of Education,Dept. of Education and Science Staff Great Britain,1968,Educacao,sim
L02968,Pendidikan,Husni Thamrin,2009,Educacao,sim
L02969,Self-regulated learning and academic achievement,Barry J. Zimmerman,2001,Educacao,sim
L02970,Research methods in education,William Wiersma,1969,Educacao,sim
L02971,Educational research,James H. McMillan,1991,Educacao,nao
L02972,Curriculum,John D. McNeil,1715,Educacao,sim
L02973,Three cups of tea,Greg Mortenson,2006,Educacao,sim
L02974,Research Methods in Education,Louis Cohen,2000,Educacao,sim
L02975,Educational planning,Adriano A. Arcelo,1994,Educacao,sim
L02976,Maria Montessori,Rita Kramer,1976,Educacao,nao
L02977,College Algebra,Ron Larson,1900,Educacao,sim
